bundle,metrics,n_streamlines,vol_mm3,mean,std,median,IQR
rh_IP-IP_1,AD,2232,7808.0,0.001031,7.8e-05,0.001031,0.000109
rh_IP-IP_1,RD,2232,7808.0,0.660887,0.098018,0.637278,0.132904
rh_IP-IP_1,MD,2232,7808.0,0.000812,7.9e-05,0.000795,9.8e-05
rh_IP-IP_1,ISO,2232,7808.0,0.778657,0.05498,0.770552,0.082535
rh_IP-IP_1,RDI,2232,7808.0,0.496232,0.020983,0.494188,0.026537
rh_IP-IP_2,QA,1780,7368.0,0.169029,0.04415,0.171389,0.051696
rh_IP-IP_2,QIR,1780,7368.0,0.232666,0.078451,0.236037,0.104315
rh_IP-IP_2,FA,1780,7368.0,0.279513,0.066892,0.287642,0.093645
rh_IP-IP_2,AD,1780,7368.0,0.001028,8.8e-05,0.001024,0.000118
rh_IP-IP_2,RD,1780,7368.0,0.661391,0.067504,0.650605,0.089542
rh_IP-IP_2,MD,1780,7368.0,0.000808,5.7e-05,0.000797,6.7e-05
rh_IP-IP_2,ISO,1780,7368.0,0.788919,0.062388,0.783557,0.09014
rh_IP-IP_2,RDI,1780,7368.0,0.500584,0.026212,0.496157,0.037989
rh_IP-IT_1,QA,307,3728.0,0.242782,0.066151,0.242977,0.086162
rh_IP-IT_1,QIR,307,3728.0,0.341444,0.105876,0.336814,0.135063
rh_IP-IT_1,FA,307,3728.0,0.383502,0.08878,0.390475,0.100398
rh_IP-IT_1,AD,307,3728.0,0.001092,7.7e-05,0.001121,0.000125
rh_IP-IT_1,RD,307,3728.0,0.576595,0.067905,0.566173,0.096721
rh_IP-IT_1,MD,307,3728.0,0.000775,4.2e-05,0.000765,6.4e-05
rh_IP-IT_1,ISO,307,3728.0,0.755789,0.043952,0.754642,0.0728
rh_IP-IT_1,RDI,307,3728.0,0.49956,0.011541,0.497451,0.018539
rh_IP-LO_0,QA,353,3072.0,0.157636,0.029749,0.153909,0.046975
rh_IP-LO_0,QIR,353,3072.0,0.205826,0.045879,0.197386,0.074525
rh_IP-LO_0,FA,353,3072.0,0.282017,0.053133,0.281658,0.075751
rh_IP-LO_0,AD,353,3072.0,0.000987,5.4e-05,0.000987,7.4e-05
rh_IP-LO_0,RD,353,3072.0,0.634721,0.055997,0.635216,0.052059
rh_IP-LO_0,MD,353,3072.0,0.00078,4.7e-05,0.000778,5.1e-05
rh_IP-LO_0,ISO,353,3072.0,0.79536,0.03087,0.794576,0.037143
rh_IP-LO_0,RDI,353,3072.0,0.501176,0.012589,0.501242,0.013948
rh_IP-LO_1,QA,885,4608.0,0.20799,0.043505,0.195758,0.075987
rh_IP-LO_1,QIR,885,4608.0,0.283693,0.067451,0.265269,0.1174
rh_IP-LO_1,FA,885,4608.0,0.349316,0.049078,0.363096,0.062681
rh_IP-LO_1,AD,885,4608.0,0.001012,5e-05,0.001001,5.8e-05
rh_IP-LO_1,RD,885,4608.0,0.594075,0.082255,0.555238,0.075711
rh_IP-LO_1,MD,885,4608.0,0.000754,6.8e-05,0.000724,5.8e-05
rh_IP-LO_1,ISO,885,4608.0,0.762811,0.032358,0.756855,0.033456
rh_IP-LO_1,RDI,885,4608.0,0.497923,0.012836,0.496213,0.01631
rh_IP-MT_0,QA,2847,12767.999,0.214838,0.027937,0.212876,0.03965
rh_IP-MT_0,QIR,2847,12767.999,0.30299,0.048511,0.298812,0.071601
rh_IP-MT_0,FA,2847,12767.999,0.391319,0.06063,0.392641,0.0909
rh_IP-MT_0,AD,2847,12767.999,0.001074,4.8e-05,0.001074,6.6e-05
rh_IP-MT_0,RD,2847,12767.999,0.564579,0.067535,0.560403,0.112044
rh_IP-MT_0,MD,2847,12767.999,0.00077,4.4e-05,0.000764,6.7e-05
rh_IP-MT_0,ISO,2847,12767.999,0.754339,0.035152,0.751037,0.056481
rh_IP-MT_0,RDI,2847,12767.999,0.494995,0.013997,0.493171,0.020979
rh_IP-MT_1,QA,502,4912.0,0.208095,0.023562,0.207899,0.025071
rh_IP-MT_1,QIR,502,4912.0,0.28822,0.039848,0.288364,0.045907
rh_IP-MT_1,FA,502,4912.0,0.361888,0.040409,0.360055,0.048256
rh_IP-MT_1,AD,502,4912.0,0.001092,4.7e-05,0.001096,5.3e-05
rh_IP-MT_1,RD,502,4912.0,0.597429,0.037582,0.603879,0.035177
rh_IP-MT_1,MD,502,4912.0,0.000794,2.8e-05,0.000796,3.8e-05
rh_IP-MT_1,ISO,502,4912.0,0.775111,0.025173,0.776794,0.033876
rh_IP-MT_1,RDI,502,4912.0,0.503058,0.009695,0.503498,0.013365
rh_IP-SM_0,QA,1385,8863.999,0.22729,0.048959,0.242637,0.071029
rh_IP-SM_0,QIR,1385,8863.999,0.315773,0.07344,0.341802,0.105615
rh_IP-SM_0,FA,1385,8863.999,0.361505,0.075607,0.386096,0.080636
rh_IP-SM_0,AD,1385,8863.999,0.001101,0.000112,0.001091,0.000138
rh_IP-SM_0,RD,1385,8863.999,0.64437,0.142897,0.609347,0.132991
rh_IP-SM_0,MD,1385,8863.999,0.000823,0.000124,0.000794,0.000122
rh_IP-SM_0,ISO,1385,8863.999,0.760859,0.031874,0.752131,0.028467
rh_IP-SM_0,RDI,1385,8863.999,0.50136,0.010089,0.501315,0.010194
rh_IP-SP_0,QA,1303,6336.0,0.196263,0.044019,0.204876,0.057053
rh_IP-SP_0,QIR,1303,6336.0,0.264232,0.066499,0.273811,0.092878
rh_IP-SP_0,FA,1303,6336.0,0.301103,0.070588,0.319943,0.089933
rh_IP-SP_0,AD,1303,6336.0,0.001168,0.000164,0.001142,0.00026
rh_IP-SP_0,RD,1303,6336.0,0.775429,0.180677,0.727064,0.232048
rh_IP-SP_0,MD,1303,6336.0,0.00094,0.000171,0.000898,0.000237
rh_IP-SP_0,ISO,1303,6336.0,0.790159,0.037196,0.78672,0.047705
rh_IP-SP_0,RDI,1303,6336.0,0.508325,0.019635,0.511248,0.027106
rh_IP-SP_2,QA,2999,10111.999,0.229007,0.043455,0.238058,0.048793
rh_IP-SP_2,QIR,2999,10111.999,0.31294,0.064653,0.325236,0.072366
rh_IP-SP_2,FA,2999,10111.999,0.369192,0.07311,0.385853,0.081675
rh_IP-SP_2,AD,2999,10111.999,0.001114,8e-05,0.001107,0.000115
rh_IP-SP_2,RD,2999,10111.999,0.637727,0.119931,0.618598,0.104668
rh_IP-SP_2,MD,2999,10111.999,0.000815,9.6e-05,0.000798,9.3e-05
rh_IP-SP_2,ISO,2999,10111.999,0.76699,0.026042,0.763715,0.028858
rh_IP-SP_2,RDI,2999,10111.999,0.503076,0.010368,0.502319,0.012326
rh_IT-IT_0,QA,197,2120.0,0.231267,0.038481,0.224497,0.059927
rh_IT-IT_0,QIR,197,2120.0,0.319863,0.073315,0.296627,0.112043
rh_IT-IT_0,FA,197,2120.0,0.357316,0.081934,0.340535,0.144587
rh_IT-IT_0,AD,197,2120.0,0.001062,7.8e-05,0.001052,9.2e-05
rh_IT-IT_0,RD,197,2120.0,0.59676,0.087733,0.623243,0.161231
rh_IT-IT_0,MD,197,2120.0,0.000778,4.8e-05,0.000789,6.3e-05
rh_IT-IT_0,ISO,197,2120.0,0.780525,0.078279,0.806129,0.126139
rh_IT-IT_0,RDI,197,2120.0,0.513597,0.037308,0.526298,0.058735
rh_IT-LO_0,QA,145,1856.0,0.262871,0.076702,0.225417,0.118327
rh_IT-LO_0,QIR,145,1856.0,0.395692,0.138558,0.328668,0.183987
rh_IT-LO_0,FA,145,1856.0,0.428567,0.097043,0.399626,0.151909
rh_IT-LO_0,AD,145,1856.0,0.001121,0.000117,0.001132,0.000143
rh_IT-LO_0,RD,145,1856.0,0.55102,0.062725,0.577875,0.12303
rh_IT-LO_0,MD,145,1856.0,0.000763,3.5e-05,0.000751,3.8e-05
rh_IT-LO_0,ISO,145,1856.0,0.703415,0.04548,0.720143,0.070623
rh_IT-LO_0,RDI,145,1856.0,0.4765,0.009226,0.475741,0.014728
rh_LO-LO_0,QA,1253,4776.0,0.172555,0.064268,0.167646,0.101757
rh_LO-LO_0,QIR,1253,4776.0,0.211486,0.076655,0.206909,0.122248
rh_LO-LO_0,FA,1253,4776.0,0.275783,0.072691,0.289914,0.116173
rh_LO-LO_0,AD,1253,4776.0,0.000991,8e-05,0.000996,0.000118
rh_LO-LO_0,RD,1253,4776.0,0.646069,0.073998,0.624248,0.101842
rh_LO-LO_0,MD,1253,4776.0,0.000777,5.5e-05,0.000768,5.5e-05
rh_LO-LO_0,ISO,1253,4776.0,0.831243,0.036234,0.837204,0.040486
rh_LO-LO_0,RDI,1253,4776.0,0.526094,0.029182,0.528231,0.048898
rh_LO-LO_2,QA,729,4744.0,0.217934,0.050203,0.228791,0.061354
rh_LO-LO_2,QIR,729,4744.0,0.288127,0.072422,0.305945,0.094294
rh_LO-LO_2,FA,729,4744.0,0.326109,0.064849,0.340538,0.089208
rh_LO-LO_2,AD,729,4744.0,0.001007,5.4e-05,0.001012,6.5e-05
rh_LO-LO_2,RD,729,4744.0,0.612169,0.063551,0.60316,0.069973
rh_LO-LO_2,MD,729,4744.0,0.000765,4.7e-05,0.000755,3.8e-05
rh_LO-LO_2,ISO,729,4744.0,0.783017,0.031086,0.774634,0.032454
rh_LO-LO_2,RDI,729,4744.0,0.51255,0.013883,0.514069,0.017414
rh_LO-LO_3,QA,2530,7984.0,0.216758,0.040246,0.216995,0.048981
rh_LO-LO_3,QIR,2530,7984.0,0.297196,0.06051,0.295273,0.07152
rh_LO-LO_3,FA,2530,7984.0,0.34279,0.04718,0.347469,0.052166
rh_LO-LO_3,AD,2530,7984.0,0.001013,4.3e-05,0.001013,5.4e-05
rh_LO-LO_3,RD,2530,7984.0,0.590894,0.058649,0.576566,0.064631
rh_LO-LO_3,MD,2530,7984.0,0.000749,4.4e-05,0.000738,4.1e-05
rh_LO-LO_3,ISO,2530,7984.0,0.761876,0.024888,0.759022,0.026067
rh_LO-LO_3,RDI,2530,7984.0,0.498683,0.009577,0.499238,0.012531
rh_LO-PeCa_1,QA,1191,5224.0,0.22072,0.04518,0.21814,0.058876
rh_LO-PeCa_1,QIR,1191,5224.0,0.276203,0.063279,0.271003,0.078036
rh_LO-PeCa_1,FA,1191,5224.0,0.294657,0.051965,0.291485,0.060001
rh_LO-PeCa_1,AD,1191,5224.0,0.001116,0.000122,0.001085,0.00016
rh_LO-PeCa_1,RD,1191,5224.0,0.71464,0.100912,0.699031,0.133067
rh_LO-PeCa_1,MD,1191,5224.0,0.000861,0.0001,0.000845,0.000128
rh_LO-PeCa_1,ISO,1191,5224.0,0.818224,0.024841,0.822507,0.024307
rh_LO-PeCa_1,RDI,1191,5224.0,0.527065,0.014895,0.529073,0.015411
rh_LO-SP_0,QA,81,1352.0,0.172493,0.060656,0.159221,0.105074
rh_LO-SP_0,QIR,81,1352.0,0.211057,0.083025,0.184117,0.131581
rh_LO-SP_0,FA,81,1352.0,0.258054,0.093675,0.224351,0.169324
rh_LO-SP_0,AD,81,1352.0,0.001053,8.4e-05,0.001026,0.00011
rh_LO-SP_0,RD,81,1352.0,0.724961,0.151595,0.692574,0.236705
rh_LO-SP_0,MD,81,1352.0,0.00085,0.000126,0.000816,0.000187
rh_LO-SP_0,ISO,81,1352.0,0.853544,0.037287,0.842843,0.064969
rh_LO-SP_0,RDI,81,1352.0,0.53737,0.014465,0.539659,0.017446
rh_LO-SP_1,QA,466,4168.0,0.239462,0.028752,0.243766,0.049115
rh_LO-SP_1,QIR,466,4168.0,0.323518,0.037954,0.328677,0.062876
rh_LO-SP_1,FA,466,4168.0,0.355111,0.033007,0.359345,0.051115
rh_LO-SP_1,AD,466,4168.0,0.001064,6e-05,0.001046,8.7e-05
rh_LO-SP_1,RD,466,4168.0,0.630406,0.054435,0.625032,0.081459
rh_LO-SP_1,MD,466,4168.0,0.000787,4.7e-05,0.000778,5.9e-05
rh_LO-SP_1,ISO,466,4168.0,0.766463,0.013701,0.766929,0.01778
rh_LO-SP_1,RDI,466,4168.0,0.506881,0.009919,0.506005,0.015536
rh_LOF-FPol_0,QA,15,648.0,0.164075,0.040862,0.173125,0.095346
rh_LOF-FPol_0,QIR,15,648.0,0.243098,0.082887,0.263247,0.189143
rh_LOF-FPol_0,FA,15,648.0,0.385815,0.089293,0.390427,0.192865
rh_LOF-FPol_0,AD,15,648.0,0.000974,0.000124,0.001028,0.000258
rh_LOF-FPol_0,RD,15,648.0,0.473075,0.031392,0.464308,0.041472
rh_LOF-FPol_0,MD,15,648.0,0.000705,3.4e-05,0.000716,4.9e-05
rh_LOF-FPol_0,ISO,15,648.0,0.738611,0.098893,0.71942,0.194798
rh_LOF-FPol_0,RDI,15,648.0,0.46924,0.049751,0.460357,0.091942
rh_LOF-LOF_0,QA,1540,7296.0,0.171621,0.035908,0.167592,0.057671
rh_LOF-LOF_0,QIR,1540,7296.0,0.203803,0.05669,0.197174,0.093764
rh_LOF-LOF_0,FA,1540,7296.0,0.297153,0.067728,0.291337,0.094911
rh_LOF-LOF_0,AD,1540,7296.0,0.00098,0.000101,0.000966,0.000112
rh_LOF-LOF_0,RD,1540,7296.0,0.593899,0.105819,0.568654,0.144299
rh_LOF-LOF_0,MD,1540,7296.0,0.000778,8.4e-05,0.000751,0.000107
rh_LOF-LOF_0,ISO,1540,7296.0,0.883352,0.080142,0.87819,0.114489
rh_LOF-LOF_0,RDI,1540,7296.0,0.557424,0.039832,0.552792,0.053556
rh_LOF-LOF_1,QA,268,3224.0,0.160989,0.026525,0.152847,0.047245
rh_LOF-LOF_1,QIR,268,3224.0,0.197705,0.040981,0.191877,0.055351
rh_LOF-LOF_1,FA,268,3224.0,0.296539,0.062456,0.285408,0.063282
rh_LOF-LOF_1,AD,268,3224.0,0.00096,7.5e-05,0.000948,0.000108
rh_LOF-LOF_1,RD,268,3224.0,0.572688,0.090435,0.608843,0.151098
rh_LOF-LOF_1,MD,268,3224.0,0.000757,5.7e-05,0.000755,4.7e-05
rh_LOF-LOF_1,ISO,268,3224.0,0.846125,0.090429,0.863303,0.158325
rh_LOF-LOF_1,RDI,268,3224.0,0.531671,0.051053,0.54435,0.090385
rh_LOF-MOF_0,QA,366,3376.0,0.201706,0.021935,0.204963,0.025452
rh_LOF-MOF_0,QIR,366,3376.0,0.289779,0.04334,0.295144,0.048278
rh_LOF-MOF_0,FA,366,3376.0,0.456485,0.06489,0.458481,0.068393
rh_LOF-MOF_0,AD,366,3376.0,0.00103,6.2e-05,0.001037,7.1e-05
rh_LOF-MOF_0,RD,366,3376.0,0.444548,0.035782,0.439548,0.041991
rh_LOF-MOF_0,MD,366,3376.0,0.000723,2.6e-05,0.000722,2.3e-05
rh_LOF-MOF_0,ISO,366,3376.0,0.729439,0.058732,0.714338,0.058344
rh_LOF-MOF_0,RDI,366,3376.0,0.477025,0.030509,0.469782,0.022732
rh_LOF-Or_0,QA,1893,5712.0,0.178962,0.038311,0.182035,0.056894
rh_LOF-Or_0,QIR,1893,5712.0,0.232772,0.061013,0.238212,0.08776
rh_LOF-Or_0,FA,1893,5712.0,0.319431,0.063687,0.331578,0.100841
rh_LOF-Or_0,AD,1893,5712.0,0.001043,9.6e-05,0.001044,0.000125
rh_LOF-Or_0,RD,1893,5712.0,0.611027,0.088678,0.591294,0.098956
rh_LOF-Or_0,MD,1893,5712.0,0.000803,7.5e-05,0.000787,8e-05
rh_LOF-Or_0,ISO,1893,5712.0,0.801014,0.059073,0.784119,0.075712
rh_LOF-Or_0,RDI,1893,5712.0,0.510646,0.026977,0.502601,0.032267
rh_LOF-RMF_0,QA,6,344.0,0.138147,0.009152,0.133649,0.014633
rh_LOF-RMF_0,QIR,6,344.0,0.183265,0.009316,0.181426,0.014759
rh_LOF-RMF_0,FA,6,344.0,0.308919,0.01088,0.310471,0.018897
rh_LOF-RMF_0,AD,6,344.0,0.000849,2.7e-05,0.000842,1.4e-05
rh_LOF-RMF_0,RD,6,344.0,0.473273,0.02243,0.465558,0.022756
rh_LOF-RMF_0,MD,6,344.0,0.000675,2e-05,0.000668,9e-06
rh_LOF-RMF_0,ISO,6,344.0,0.813053,0.007633,0.813504,0.011023
rh_LOF-RMF_0,RDI,6,344.0,0.509951,0.005269,0.512809,0.00669
rh_Li-Li_0,QA,2017,7536.0,0.163201,0.047367,0.161663,0.066022
rh_Li-Li_0,QIR,2017,7536.0,0.225486,0.069006,0.222209,0.094547
rh_Li-Li_0,FA,2017,7536.0,0.274753,0.076974,0.282666,0.105125
rh_Li-Li_0,AD,2017,7536.0,0.001048,0.000111,0.001033,0.000153
rh_Li-Li_0,RD,2017,7536.0,0.704601,0.152696,0.668535,0.20991
rh_Li-Li_0,MD,2017,7536.0,0.00083,0.000128,0.000796,0.000172
rh_Li-Li_0,ISO,2017,7536.0,0.740246,0.0277,0.740843,0.031297
rh_Li-Li_0,RDI,2017,7536.0,0.46953,0.015907,0.471556,0.018511
rh_MOF-MOF_0,QA,2415,6312.0,0.193923,0.042702,0.201107,0.057544
rh_MOF-MOF_0,QIR,2415,6312.0,0.278892,0.075916,0.295685,0.101901
rh_MOF-MOF_0,FA,2415,6312.0,0.406952,0.106615,0.423995,0.142102
rh_MOF-MOF_0,AD,2415,6312.0,0.000996,9.8e-05,0.001003,0.000127
rh_MOF-MOF_0,RD,2415,6312.0,0.486931,0.117687,0.47494,0.15274
rh_MOF-MOF_0,MD,2415,6312.0,0.000731,7.3e-05,0.000722,9.3e-05
rh_MOF-MOF_0,ISO,2415,6312.0,0.753121,0.083893,0.728908,0.089642
rh_MOF-MOF_0,RDI,2415,6312.0,0.489307,0.038973,0.479296,0.038785
rh_MT-MT_1,QA,652,5152.0,0.149795,0.026437,0.150549,0.034934
rh_MT-MT_1,QIR,652,5152.0,0.221228,0.049301,0.225813,0.066901
rh_MT-MT_1,FA,652,5152.0,0.346806,0.067587,0.361658,0.102342
rh_MT-MT_1,AD,652,5152.0,0.001006,0.000106,0.000987,0.000115
rh_MT-MT_1,RD,652,5152.0,0.547602,0.075118,0.533558,0.078077
rh_MT-MT_1,MD,652,5152.0,0.000758,7.2e-05,0.000733,8.2e-05
rh_MT-MT_1,ISO,652,5152.0,0.724053,0.057262,0.719054,0.075686
rh_MT-MT_1,RDI,652,5152.0,0.458484,0.030584,0.457444,0.040102
rh_MT-MT_2,QA,647,4072.0,0.152181,0.026927,0.154542,0.043398
rh_MT-MT_2,QIR,647,4072.0,0.212414,0.051152,0.214614,0.078064
rh_MT-MT_2,FA,647,4072.0,0.305586,0.065384,0.306809,0.105957
rh_MT-MT_2,AD,647,4072.0,0.000984,7.9e-05,0.000986,0.000108
rh_MT-MT_2,RD,647,4072.0,0.600695,0.073386,0.595404,0.089013
rh_MT-MT_2,MD,647,4072.0,0.000773,6.7e-05,0.000765,0.000101
rh_MT-MT_2,ISO,647,4072.0,0.783968,0.064014,0.776262,0.081965
rh_MT-MT_2,RDI,647,4072.0,0.495578,0.03165,0.490312,0.040879
rh_MT-ST_0,QA,404,3712.0,0.178066,0.039541,0.178838,0.061802
rh_MT-ST_0,QIR,404,3712.0,0.244236,0.072599,0.247311,0.125647
rh_MT-ST_0,FA,404,3712.0,0.300129,0.073141,0.299752,0.095572
rh_MT-ST_0,AD,404,3712.0,0.001016,0.000101,0.001012,9.4e-05
rh_MT-ST_0,RD,404,3712.0,0.624919,0.123405,0.598577,0.086926
rh_MT-ST_0,MD,404,3712.0,0.000791,0.000114,0.000763,4.4e-05
rh_MT-ST_0,ISO,404,3712.0,0.803388,0.080603,0.794048,0.12794
rh_MT-ST_0,RDI,404,3712.0,0.512248,0.038214,0.505794,0.053917
rh_Op-Op_0,QA,1330,7352.0,0.221291,0.05232,0.234158,0.075533
rh_Op-Op_0,QIR,1330,7352.0,0.29902,0.08627,0.315951,0.127046
rh_Op-Op_0,FA,1330,7352.0,0.378222,0.084749,0.400452,0.132482
rh_Op-Op_0,AD,1330,7352.0,0.001108,0.000122,0.001096,0.000163
rh_Op-Op_0,RD,1330,7352.0,0.591027,0.095033,0.572931,0.10089
rh_Op-Op_0,MD,1330,7352.0,0.000813,9.7e-05,0.000783,0.000142
rh_Op-Op_0,ISO,1330,7352.0,0.794884,0.061298,0.776887,0.078427
rh_Op-Op_0,RDI,1330,7352.0,0.519543,0.024686,0.513189,0.023535
rh_Op-PrC_0,QA,1683,5968.0,0.245265,0.042125,0.251492,0.047794
rh_Op-PrC_0,QIR,1683,5968.0,0.344862,0.071024,0.354954,0.080505
rh_Op-PrC_0,FA,1683,5968.0,0.406197,0.061265,0.415317,0.065432
rh_Op-PrC_0,AD,1683,5968.0,0.001104,7.9e-05,0.001099,0.000102
rh_Op-PrC_0,RD,1683,5968.0,0.578886,0.073528,0.576013,0.096947
rh_Op-PrC_0,MD,1683,5968.0,0.000801,6.8e-05,0.000797,9.6e-05
rh_Op-PrC_0,ISO,1683,5968.0,0.750588,0.041433,0.740405,0.051851
rh_Op-PrC_0,RDI,1683,5968.0,0.501983,0.014519,0.500358,0.014187
rh_Op-PrC_1,QA,649,4376.0,0.187262,0.021672,0.190676,0.027377
rh_Op-PrC_1,QIR,649,4376.0,0.243494,0.031496,0.247427,0.03889
rh_Op-PrC_1,FA,649,4376.0,0.347317,0.04925,0.355272,0.063407
rh_Op-PrC_1,AD,649,4376.0,0.001089,7.4e-05,0.00109,9.2e-05
rh_Op-PrC_1,RD,649,4376.0,0.628042,0.079897,0.600414,0.098641
rh_Op-PrC_1,MD,649,4376.0,0.000812,7.2e-05,0.000785,9.6e-05
rh_Op-PrC_1,ISO,649,4376.0,0.81107,0.021771,0.811962,0.028593
rh_Op-PrC_1,RDI,649,4376.0,0.516985,0.011149,0.517228,0.011859
rh_Op-SF_0,QA,2504,8911.999,0.219531,0.01895,0.216748,0.027196
rh_Op-SF_0,QIR,2504,8911.999,0.297005,0.031167,0.291781,0.043804
rh_Op-SF_0,FA,2504,8911.999,0.381951,0.023656,0.383864,0.027474
rh_Op-SF_0,AD,2504,8911.999,0.001189,5.1e-05,0.001196,7.6e-05
rh_Op-SF_0,RD,2504,8911.999,0.641987,0.035539,0.643315,0.049326
rh_Op-SF_0,MD,2504,8911.999,0.000849,3.9e-05,0.000854,5.7e-05
rh_Op-SF_0,ISO,2504,8911.999,0.768686,0.013492,0.768247,0.01643
rh_Op-SF_0,RDI,2504,8911.999,0.500415,0.007133,0.499509,0.009667
rh_Or-Tr_0,QA,88,1104.0,0.155475,0.03357,0.162779,0.027077
rh_Or-Tr_0,QIR,88,1104.0,0.207436,0.05223,0.21852,0.044357
rh_Or-Tr_0,FA,88,1104.0,0.287799,0.090812,0.284319,0.079836
rh_Or-Tr_0,AD,88,1104.0,0.001064,5.6e-05,0.00105,7.3e-05
rh_Or-Tr_0,RD,88,1104.0,0.666455,0.114989,0.665619,0.144539
rh_Or-Tr_0,MD,88,1104.0,0.000831,9.3e-05,0.000844,0.000141
rh_Or-Tr_0,ISO,88,1104.0,0.805294,0.064008,0.78992,0.035522
rh_Or-Tr_0,RDI,88,1104.0,0.505355,0.031558,0.499813,0.018678
rh_PC-PC_0,QA,236,3328.0,0.167494,0.04383,0.174217,0.046505
rh_PC-PC_0,QIR,236,3328.0,0.209306,0.053452,0.213842,0.063199
rh_PC-PC_0,FA,236,3328.0,0.237537,0.068452,0.254974,0.051095
rh_PC-PC_0,AD,236,3328.0,0.001176,0.000397,0.001003,0.000251
rh_PC-PC_0,RD,236,3328.0,0.890579,0.427334,0.723485,0.197678
rh_PC-PC_0,MD,236,3328.0,0.000995,0.000412,0.000835,0.000213
rh_PC-PC_0,ISO,236,3328.0,0.82195,0.05376,0.82299,0.048466
rh_PC-PC_0,RDI,236,3328.0,0.518403,0.046415,0.5251,0.035603
rh_PC-PoCi_0,QA,359,3168.0,0.209226,0.054535,0.2016,0.083483
rh_PC-PoCi_0,QIR,359,3168.0,0.270433,0.089214,0.255538,0.142507
rh_PC-PoCi_0,FA,359,3168.0,0.342854,0.12068,0.317851,0.16746
rh_PC-PoCi_0,AD,359,3168.0,0.001121,0.000116,0.001099,0.000185
rh_PC-PoCi_0,RD,359,3168.0,0.655329,0.154928,0.651811,0.15267
rh_PC-PoCi_0,MD,359,3168.0,0.000828,0.00011,0.000796,9.4e-05
rh_PC-PoCi_0,ISO,359,3168.0,0.832278,0.074581,0.830616,0.100703
rh_PC-PoCi_0,RDI,359,3168.0,0.534073,0.03162,0.533358,0.036326
rh_PC-PrCu_0,QA,215,2496.0,0.181238,0.069294,0.203531,0.138129
rh_PC-PrCu_0,QIR,215,2496.0,0.225222,0.088016,0.256462,0.174432
rh_PC-PrCu_0,FA,215,2496.0,0.233206,0.117626,0.26563,0.237357
rh_PC-PrCu_0,AD,215,2496.0,0.001387,0.000462,0.001174,0.000313
rh_PC-PrCu_0,RD,215,2496.0,1.070555,0.543084,0.832669,0.497359
rh_PC-PrCu_0,MD,215,2496.0,0.001174,0.000512,0.000954,0.000413
rh_PC-PrCu_0,ISO,215,2496.0,0.836084,0.075282,0.841137,0.062071
rh_PC-PrCu_0,RDI,215,2496.0,0.524587,0.06048,0.550292,0.039465
rh_PoC-PoC_0,QA,872,3904.0,0.161577,0.040407,0.159039,0.059207
rh_PoC-PoC_0,QIR,872,3904.0,0.211768,0.064516,0.206823,0.101139
rh_PoC-PoC_0,FA,872,3904.0,0.291615,0.076807,0.298066,0.109411
rh_PoC-PoC_0,AD,872,3904.0,0.001189,0.000272,0.001113,0.000315
rh_PoC-PoC_0,RD,872,3904.0,0.756534,0.204443,0.70701,0.334148
rh_PoC-PoC_0,MD,872,3904.0,0.000957,0.000234,0.00089,0.000329
rh_PoC-PoC_0,ISO,872,3904.0,0.804416,0.062123,0.797426,0.09583
rh_PoC-PoC_0,RDI,872,3904.0,0.505648,0.030202,0.505136,0.040645
rh_PoC-PoC_1,QA,781,4912.0,0.156127,0.039377,0.161153,0.052107
rh_PoC-PoC_1,QIR,781,4912.0,0.193824,0.053917,0.197563,0.074979
rh_PoC-PoC_1,FA,781,4912.0,0.287385,0.087184,0.310555,0.092529
rh_PoC-PoC_1,AD,781,4912.0,0.001085,0.00024,0.001013,0.000181
rh_PoC-PoC_1,RD,781,4912.0,0.728012,0.260129,0.662004,0.189491
rh_PoC-PoC_1,MD,781,4912.0,0.000882,0.000248,0.000801,0.000167
rh_PoC-PoC_1,ISO,781,4912.0,0.837948,0.045876,0.83738,0.050728
rh_PoC-PoC_1,RDI,781,4912.0,0.526211,0.027651,0.531656,0.020331
rh_PoC-PoC_2,QA,2136,9775.999,0.187753,0.064511,0.207413,0.095403
rh_PoC-PoC_2,QIR,2136,9775.999,0.243055,0.087031,0.267935,0.137128
rh_PoC-PoC_2,FA,2136,9775.999,0.303384,0.119921,0.330884,0.162362
rh_PoC-PoC_2,AD,2136,9775.999,0.001237,0.000325,0.001138,0.00017
rh_PoC-PoC_2,RD,2136,9775.999,0.840429,0.418014,0.688592,0.242805
rh_PoC-PoC_2,MD,2136,9775.999,0.000996,0.000376,0.000853,0.000188
rh_PoC-PoC_2,ISO,2136,9775.999,0.805798,0.044922,0.80655,0.050373
rh_PoC-PoC_2,RDI,2136,9775.999,0.511482,0.035637,0.519106,0.02865
rh_PoC-PoC_3,QA,1835,6592.0,0.191469,0.075388,0.192601,0.140434
rh_PoC-PoC_3,QIR,1835,6592.0,0.252488,0.108457,0.248137,0.203477
rh_PoC-PoC_3,FA,1835,6592.0,0.266928,0.119422,0.295659,0.223699
rh_PoC-PoC_3,AD,1835,6592.0,0.001296,0.000318,0.001175,0.000305
rh_PoC-PoC_3,RD,1835,6592.0,0.940421,0.404919,0.773959,0.492947
rh_PoC-PoC_3,MD,1835,6592.0,0.001079,0.000366,0.000925,0.000404
rh_PoC-PoC_3,ISO,1835,6592.0,0.808317,0.044884,0.801321,0.058597
